RBD,ESTABLECIMIENTO,COMUNA,DC_TOT,MAT_TOTAL,RAZON_DOC_EST
12774,ESCUELA ESPECIAL DE LENGUAJE PEQUEÑAS CUMBRES,4101,6,85,0.07058823529411765
12775,INSTITUTO  DOMINGO  EYZAGUIRRE,13401,39,661,0.059001512859304085
12776,ESCUELA DE LENGUAJE MI MUNDO DE LETRAS,4102,3,60,0.05
12778,ESCUELAS  DEL  CARIÑO ALBORADA,13124,25,245,0.10204081632653061
12779,COLEGIO ALTOS DEL CERRO GRANDE,4101,25,390,0.0641025641025641
12780,COLEGIO EDUCACION ESPECIAL ZAYED,4101,7,101,0.06930693069306931
12781,AMAZING GRACE ENGLISH SCHOOL,4101,42,470,0.08936170212765958
12800,COLEGIO BAUTISTA LOIS HART,2101,38,621,0.061191626409017714
12802,FUND.EDUC.COL.FEMENINO MADRE DEL ROSARIO,2101,28,498,0.05622489959839357
12805,ESCUELA DE PARVULOS CARINOSITOS 1,2201,1,28,0.03571428571428571
12810,ESCUELA KAMAC MAYU,2201,49,1162,0.04216867469879518
12811,ESCUELA DE PARVULOS QUILLA ANTAY,2201,11,246,0.044715447154471545
12814,ESCUELA DE PARVULOS RENATITO,2201,4,94,0.0425531914893617
12820,ESCUELA DE PARVULOS MI HIJO,2101,7,68,0.10294117647058823
12822,ESCUELA DE PARVULOS SEMILLITA,2101,21,276,0.07608695652173914
12823,COLEGIO CALAMA,2201,38,871,0.04362801377726751
12824,COL  SUNFLOWER SCHOOL,2101,8,43,0.18604651162790697
12827,ESCUELA ARTURO PRAT CHACON ANEXO,2301,2,36,0.05555555555555555
12829,COL  LEONARDO DA VINCI,2201,47,625,0.0752
12830,LICEO DE ESTUDIOS CONTABLES Y ADMINISTR.,2101,40,742,0.05390835579514825
12831,ESCUELA DE PARVULOS TIERNO AMANECER,2201,2,62,0.03225806451612903
12832,COL  SAN IGNACIO,2201,53,556,0.09532374100719425
12833,C EST SUP  ANTONIO VARAS,2101,7,26,0.2692307692307692
12834,C EST SUP  ESANE DEL NORTE,2101,8,58,0.13793103448275862
12836,LICEO BICENTENARIO COLEGIO RÍO LOA,2201,47,1221,0.03849303849303849
12837,COLEGIO PARTICULAR BET- EL,2101,35,918,0.03812636165577342
12838,COLEGIO ECOLOGICO MONTESSORI,2201,63,991,0.06357214934409687
12840,ESCUELA JUAN PABLO II,2101,59,1070,0.05514018691588785
12842,LICEO BICENTENARIO AGROPECUARIO LIKAN ANTAI,2203,40,596,0.06711409395973154
12846,COLEGIO CHAÑARES,2101,49,595,0.08235294117647059
12847,ESC  PARV  LOS 7 ENANITOS DEL BOSQUE,2201,0,33,0.0
12851,COLEGIO PADRE ALBERTO HURTADO,2201,30,619,0.048465266558966075
12853,COLEGIO PARTICULAR SAN NICOLAS,2201,43,951,0.0452155625657203
12855,LICEO COMERCIAL COMPUTACIONAL STA SARA,2101,20,271,0.07380073800738007
12860,COLEGIO DIVINA PASTORA,2101,29,699,0.04148783977110158
12861,ESCUELA DE PARVULOS KING LIONS SCHOOL,2201,6,150,0.04
12862,ESCUELA LAPICITO DE COLOR,2201,3,33,0.09090909090909091
12863,ESC  PARV  MY CASTLE GARDEN,2101,5,9,0.5555555555555556
12864,COLEGIO UNIVERSITARIO ANTONIO RENDIC,2101,54,702,0.07692307692307693
12865,ESC.DE PARVULOS LA CASITA DE CHOCOLATE,2201,3,64,0.046875
12867,COL  LICANCABUR,2201,15,248,0.06048387096774194
12868,COLEGIO EBEN EZER,2101,35,1061,0.03298774740810556
12869,ESCUELA DE PARVULOS GATO CON BOTAS,2201,7,188,0.03723404255319149
12870,C.E.I.A. ANTONIO RENDIC.,2101,81,1162,0.06970740103270223
12871,ESCUELA BASICA VALENTIN LETELIER,2201,28,665,0.042105263157894736
12872,ESCUELA MARÍA ANGÉLICA ELIZONDO BRICEÑO,2102,18,348,0.05172413793103448
12876,LOESS SCHOOL,2201,22,277,0.07942238267148015
12878,COLEGIO MI HIJO N_2,2101,36,625,0.0576
12882,ESCUELA DE PARVULOS INTI PANNI,2201,8,102,0.0784313725490196
12884,COL. INTERNACIONAL ANTOFAGASTA LTDA.,2101,57,820,0.06951219512195123
12885,COLEGIO SAN AGUSTIN,2101,70,1617,0.04329004329004329
12886,ESCUELA DE PARVULOS MI MUNDO MAGICO,2101,8,146,0.0547945205479452
12887,ACUARELINES,2101,7,83,0.08433734939759036
12888,ESC.ESPEC.DE LENGUAJE CAMINO DE AMOR,2201,12,191,0.06282722513089005
12889,EL PRINCIPITO FELIZ,2101,2,40,0.05
12890,MIS MAGICAS PALABRAS,2101,10,110,0.09090909090909091
12891,NEW HEAVEN HIGH SCHOOL,2101,70,2209,0.03168854685377999
12934,ESCUELA DE PARVULOS SAN LUCIANO,2102,6,60,0.1
12935,COLEGIO PROVIDENCIA,2101,44,1016,0.04330708661417323
12936,ESCUELA ESPECIAL DE LENGUAJE NAZARETH,2101,18,282,0.06382978723404255
12941,ESCUELA ALONDRA ROJAS BARRIOS,2104,30,528,0.056818181818181816
12942,ESCUELA GABRIELA MISTRAL,2301,36,719,0.05006954102920723
12943,COLEGIO TECNICO INDUSTRIAL DON BOSCO,2101,63,1235,0.05101214574898785
12944,REVERENDO PADRE PATRICIO CARIOLA,2101,65,1038,0.0626204238921002
12945,ESCUELA ECOLOGICA PADRE ALBERTO HURTADO,2101,44,684,0.06432748538011696
12948,ESCUELA DE PARVULOS NINO DE BELEN,2101,6,82,0.07317073170731707
12951,ESCUELA EDUCACION ESPECIAL RAICES,2101,10,120,0.08333333333333333
12952,J Y N SCHOOL,2201,5,159,0.031446540880503145
12953,ESCUELA ESPECIAL DE LENGUAJE LOS PANDITAS,2101,7,106,0.0660377358490566
12955,ESCUELA BASICA JAVIERA CARRERA,2101,22,417,0.05275779376498801
12956,ESC. PARV. ANSCO,2201,6,66,0.09090909090909091
12958,THE GIANT SCHOOL ANTOFAGASTA,2101,33,616,0.05357142857142857
12959,ESCUELA ESPECIAL DE LENGUAJE MIS MAGICAS PALA,2101,11,179,0.061452513966480445
12960,ESCUELA ESPECIAL DE LENGUAJE RIMAY ARU,2101,6,59,0.1016949152542373
12961,LICEO RADOMIRO TOMIC ROMERO,2201,25,218,0.11467889908256881
12962,ESCUELA ELMO FUNEZ CARRIZO,2101,59,1007,0.05858987090367428
12963,THE ANTOFAGASTA BAPTIST COLLEGE,2101,85,1831,0.04642271982523211
12966,COLEGIO SAN PATRICIO,2101,50,721,0.06934812760055478
12967,ESCUELA ESPECIAL DE LENGUAJE MARGARETH,2101,6,89,0.06741573033707865
12968,ESCUELA ESPECIAL SAN SEBASTIAN,2102,8,102,0.0784313725490196
12969,ESCUELA DE PARVULOS MUNDO KIDS,2101,4,70,0.05714285714285714
12970,NORTH COLLEGE,2101,39,883,0.044167610419026046
12971,ESCUELA ESPECIAL DE LENGUAJE MONTESSORI,2101,4,52,0.07692307692307693
12972,COLEGIO LA CONCEPCION,2101,18,61,0.29508196721311475
12974,COLEGIO INGLES-ALEMAN,2101,5,69,0.07246376811594203
12977,HARVEST CHRISTIAN SCHOOL,2101,53,1282,0.041341653666146644
12979,ESCUELA DE PARVULOS PLANETA TIERRA,2201,6,110,0.05454545454545454
12980,LICEO BICENTENARIO DIEGO PORTALES PALAZUELOS,2201,60,875,0.06857142857142857
12982,COLEGIO ESPECIAL LAURENT CLERC,2101,10,162,0.06172839506172839
12983,ESCUELA DE PÀRVULOS DREAM SCHOOL,2201,6,27,0.2222222222222222
12984,ESCUELA DE PÁRVULOS CHUQUICAMATA,2201,5,1,5.0
12986,ESCUELA ESPECIAL DE LENGUAJE MONTESSORI 2,2101,5,64,0.078125
12987,ESC. ESP. DE LENG. ARCO IRIS DE PALABRAS,2101,5,60,0.08333333333333333
13103,COLEGIO PARTICULAR CALDERA,3102,34,626,0.054313099041533544
13104,ESCUELA MANUEL ORELLA ECHANEZ,3102,42,707,0.0594059405940594
13105,ESCUELA ESPECIAL PARTICULAR LOS CONEJITOS,3101,8,72,0.1111111111111111
13112,COLEGIO SAN AGUSTÍN DE ATACAMA,3101,71,1394,0.050932568149210905
13116,ESCUELA BÁSICA RURAL JAIME PROHENS,3103,2,5,0.4
13117,COLEGIO PARTICULAR   SAN LORENZO,3101,53,822,0.06447688564476886
13118,ESCUELA BÁSICA MARTA EMILIANA AGUILAR ZERÓN,3103,31,455,0.06813186813186813
13121,ESCUELA BÁSICA CAPITÁN RAFAEL TORREBLANCA,3301,28,242,0.11570247933884298
13122,CENTRO DE EDUCACIÓN INTEGRADA DE ADULTOS CEIA,3301,22,162,0.13580246913580246
13123,JARDÍN INFANTIL PASITOS DE NIÑOS,3202,2,41,0.04878048780487805
13124,COLEGIO FELIX SUSAETA,3103,6,91,0.06593406593406594
13125,SCUOLA ITALIANA GIUSSEPPE VERDI,3101,53,491,0.1079429735234216
13128,ESCUELA RURAL MOISÉS LÓPEZ TRUJILLO,3304,4,18,0.2222222222222222
13133,ESCUELA MANUEL RODRÍGUEZ,3101,26,311,0.08360128617363344
13134,ESCUELA MIREYA ZULETA ASTUDILLO,3304,36,457,0.0787746170678337
13135,ESCUELA BÁSICA IGNACIO DOMEYKO,3201,34,533,0.06378986866791744
13138,COLEGIO FLORA NORMILLA,3101,19,411,0.046228710462287104
13139,JARDIN INFANTIL  MI BEBE,3101,4,19,0.21052631578947367
13141,ESCUELA ESPECIAL DE TRASTORNOS DE LA COMUNICACIÓN APIR,3101,17,277,0.061371841155234655
13143,ESCUELA BYRON GIGOUX JAMES,3102,22,364,0.06043956043956044
13145,LICEO TECNOLÓGICO DE COPIAPÓ,3101,71,1186,0.05986509274873524
13146,ESCUELA INDUSTRIAL SALESIANOS COPIAPÓ,3101,52,902,0.057649667405764965
13149,COLEGIO ALMENAR DE COPIAPO,3101,25,572,0.043706293706293704
13152,ESCUELA ESPECIAL DE LENGUAJE AYLLU,3202,6,67,0.08955223880597014
13154,ESCUELA EL CHAÑAR,3101,37,735,0.050340136054421766
13155,JARDÍN INFANTIL MI RAYITO DE SOL,3201,5,91,0.054945054945054944
13156,COLEGIO HÉROES DE ATACAMA,3101,41,912,0.044956140350877194
13157,ESCUELA ESPECIAL CENTRO TRASTORNO DE LA COMUNICACIÓN PADRE ALBERTO HURTADO,3301,8,137,0.058394160583941604
13162,ESCUELA DIFERENCIAL PUKARÁ,3101,11,85,0.12941176470588237
13163,ESCUELA CARLOS MARÍA SAYAGO,3101,55,806,0.06823821339950373
13164,JARDIN INFANTIL PARTICULAR PEQUITAS,3101,1,14,0.07142857142857142
13167,ESCUELA EDMUNDO QUEZADA ARAYA,3301,42,511,0.0821917808219178
13168,LICEO EL PALOMAR,3101,42,316,0.13291139240506328
13169,ESCUELA TRASTORNO LENGUAJE RAYITO DE SOL,3101,6,86,0.06976744186046512
13170,ESCUELA BASICA SARA CORTES CORTES,3202,34,441,0.07709750566893424
13171,ESCUELA DE ARTES MARTA COLVIN,3101,16,95,0.16842105263157894
13172,ESCUELA ESP.TRAST.COMUNIC. AMANCAY,3103,11,200,0.055
13176,CENTRO DE EDUCACIÓN INTEGRADA DE ADULTOS,3101,23,419,0.05489260143198091
13177,ESCUELA DE DESARROLLO ARTÍSTICO CALDERA,3102,42,603,0.06965174129353234
13178,COLEGIO HISPANO AMÉRICA,3201,19,246,0.07723577235772358
13181,ESCUELA EMILIA SCHWABE RUMOHR,3303,37,469,0.07889125799573561
13185,LICEO POLITÉCNICO,3301,56,694,0.08069164265129683
13186,CENTRO DE EDUCACIÓN INTEGRADA DE ADULTOS,3202,6,84,0.07142857142857142
13187,ESCUELA ESPECIAL DE LENGUAJE RAYITO DE SOL II,3101,7,113,0.061946902654867256
13188,COLEGIO CERVANTINO,3101,57,1263,0.04513064133016627
13190,COLEGIO SAN FRANCISCO DE LA SELVA,3101,33,427,0.07728337236533958
13191,ESCUELA ESPECIAL DE LENGUAJE LAURA VICUÑA,3301,7,121,0.05785123966942149
13193,CENTRO DE EDUCACIÓN INTEGRADA DE ADULTOS CALDERA,3102,11,110,0.1
13195,ESCUELA DE LENGUAJE RINCÓN DEL SABER,3301,6,79,0.0759493670886076
13196,ESCUELA ESPECIAL DE TRASTORNO DEL LENGUAJE FLOR DEL DESIERTO,3102,5,86,0.05813953488372093
13197,ESCUELA DE LENGUAJE MUNDO MÁGICO,3301,6,114,0.05263157894736842
13198,ESCUELA ESPECIAL DE LENGUAJE MI ESTACIÓN,3101,7,144,0.04861111111111111
13199,ESCUELA ESPECIAL DE LENGUAJE MIS RAÍCES,3304,5,85,0.058823529411764705
13200,ESCUELA ESPECIAL DE LENGUAJE NUEVA JUVENTUD,3304,6,76,0.07894736842105263
13202,LICEO BICENTENARIO DE VALLENAR,3301,38,493,0.07707910750507099
13203,ESCUELA DE TRASTORNO DEL LENGUAJE STELLA MARIS COPIAPÓ,3101,9,143,0.06293706293706294
13204,ESCUELA  ESPECIAL  N°2420 LA  HUERTA,13303,5,88,0.056818181818181816
13205,SANTO DOMINGO COUNTRY SCHOOL,5606,34,382,0.08900523560209424
13206,ESCUELA ESPECIAL MUNDO COLOR,5301,8,94,0.0851063829787234
13207,ESCUELA ESPECIAL DE LENGUAJE EL CASTILLO DE VILCÚN,9119,4,78,0.05128205128205128
13208,CENTRO DE EDUCACIÓN DE ADULTOS LA HAYA,9101,6,103,0.05825242718446602
13212,ESCUELA  ESPECIAL  N°2422 AYEKAN,13110,8,78,0.10256410256410256
13214,ESCUELA ESPECIAL DE LENGUAJE MI MUNDO DE COLORES,10109,3,67,0.04477611940298507
13215,COLEGIO HOSPITALARIO  CLINICA INDISA,13123,4,1,4.0
13216,ESCUELA EPU NEWEN,9101,17,413,0.04116222760290557
13217,ESCUELA ESPECIAL DE LENGUAJE NEWEN ALON,9112,4,42,0.09523809523809523
13218,ESCUELA  ESPECIAL  N°196 AURINKO,13401,1,29,0.034482758620689655
13220,COLEGIO LICARAYEN,13110,24,469,0.0511727078891258
13300,COLEGIO ALEMAN,4101,88,849,0.10365135453474676
13302,ESCUELA PARTICULAR CERRO BLANCO,4203,2,5,0.4
13303,COLEGIO CONEJITO CHIMBUN Y SUS AMIGOS,4101,5,55,0.09090909090909091
13305,COLEGIO TRINITY,4101,31,335,0.09253731343283582
13309,ESC. BASICA LA HIGUERA DE PUNITAQUI,4304,2,7,0.2857142857142857
13312,ESCUELA PARTICULAR CHEPICA,4302,1,1,1.0
13313,COLEGIO FRANCIS SCHOOL,4102,111,2057,0.05396208070004861
13314,COLEGIO CRISTOBAL COLON,4102,66,997,0.06619859578736209
13319,SCUOLA ITALIANA ALCIDE DE GASPERI,4101,45,609,0.07389162561576355
13320,COLEGIO PARTICULAR TONGOY,4102,5,70,0.07142857142857142
13324,COLEGIO SANTA MARIA DE BELEN N_ 162,4102,50,835,0.059880239520958084
13330,COLEGIO PARTICULAR PIERROT,4101,26,259,0.10038610038610038
13332,COLEGIO SAINT MARY SCHOOL,4102,22,301,0.07308970099667775
13333,ESC. FAMILIAR AGRICOLA VALLE DEL ELQUI,4101,18,139,0.12949640287769784
13336,ESCUELA BASICA JOSE IGNACIO ZENTENO,4302,1,3,0.3333333333333333
13339,JARDIN INFANTIL SAN DANIEL,4101,3,11,0.2727272727272727
13341,COLEGIO PART. KOMVUX - COQUIMBO,4102,29,275,0.10545454545454545
13342,COLEGIO PARTICULAR SAN FRANCISCO JAVIER,4102,11,123,0.08943089430894309
13344,COLEGIO AMERICANO,4101,57,897,0.06354515050167224
13350,JARDIN INFANTIL LE PETIT ENFANT,4101,5,51,0.09803921568627451
13352,LICEO POLIV.PADRE JOSE HERDE P-LHER,4202,31,377,0.08222811671087533
13356,COLEGIO ALBERT EINSTEIN,4101,52,1028,0.05058365758754864
13358,ESCUELA JUAN RENDIC,4106,18,172,0.10465116279069768
13360,COLEGIO SAN NICOLAS,4101,35,441,0.07936507936507936
13361,KID´S WORLD SCHOOL,4102,58,1063,0.05456255879586077
13362,ESCUELA BASICA LOS ANGELES DE RAPEL,4303,1,5,0.2
13363,ESCUELA BASICA MUNICIPAL LA GRANJITA,4304,2,6,0.3333333333333333
13365,ESCUELA BASICA MINILLAS,4305,4,6,0.6666666666666666
13370,COLEGIO DEL ALBA,4102,37,438,0.08447488584474885
13372,COLEGIO FRANCISCO PALAU,4101,45,545,0.08256880733944955
13373,COLEGIO PARTICULAR LEONARDO DA VINCI,4102,62,911,0.06805708013172337
13375,ESCUELA BASICA EL MEMBRILLO,4201,2,9,0.2222222222222222
13376,COLEGIO SAN MANUEL,4101,58,1076,0.05390334572490706
13378,COLEGIO SER,4101,9,9,1.0
13379,ESCUELA BASICA CUMBRE DE LOS ANDES,4201,3,12,0.25
13380,ESCUELA BASICA MUNICIPAL LOS PERALES,4201,1,8,0.125
13383,COLEGIO CAMBRIDGE SCHOOL,4204,34,640,0.053125
13384,SAINT JOHN´S SCHOOL,4101,66,1118,0.059033989266547404
13387,COLEGIO DE ARTES ELISEO VIDELA JORQUERA,4301,85,834,0.10191846522781775
13388,COLEGIO SANTO TOMAS LA SERENA,4101,60,879,0.06825938566552901
13393,JARDIN INFANTIL MUNDO CLUB,4101,2,10,0.2
13394,CORAZON DE JESUS,4204,27,294,0.09183673469387756
13395,ESCUELA ESPECIAL HOLANDA,4204,5,18,0.2777777777777778
13396,CENTRO EST.Y DES.INTEGRAL DEL NINO,4102,37,472,0.07838983050847458
13401,JARDIN INFANTIL CINDERELLA,4102,3,11,0.2727272727272727
13403,JARDIN INFANTIL LOS ROBLECITOS,4102,2,12,0.16666666666666666
13405,JARDIN INFANTIL MUNDO FELIZ,4102,2,53,0.03773584905660377
13411,JARDIN INFANTIL FUERTE ALEGRIA,4101,1,11,0.09090909090909091
13412,COLEGIO BASICO RENACER DE CERRILLOS,4303,8,55,0.14545454545454545
13415,LICEO DE ADULTOS MAX PLANCK,4101,15,246,0.06097560975609756
13416,COLEGIO ARTISTICO CULTURAL FORM-ARTE,4101,40,367,0.10899182561307902
13417,COLEGIO ELQUI,4101,29,431,0.06728538283062645
13420,COLEGIO NUESTRA SENORA DE ANDACOLLO,4101,85,1401,0.06067094932191292
13423,ESCUELA BASICA AMANECER,4305,12,57,0.21052631578947367
13424,JARDIN INFANTIL SUEÑO AZUL,4101,4,64,0.0625
13426,COLEGIO SAN LUCAS,4101,23,219,0.1050228310502283
13427,COLEGIO LOS CONQUISTADORES,4303,37,871,0.04247990815154994
13428,ESCUELA BASICA SAN ISIDRO DE CUZ CUZ,4201,14,185,0.07567567567567568
13434,COLEGIO SAN JOAQUIN,4101,53,729,0.07270233196159122
13439,COLEGIO PUCARA,4301,32,579,0.055267702936096716
13442,COLEGIO SANTA FAMILIA,4102,53,1234,0.04294975688816856
13445,COLEGIO ESPANOL,4102,11,87,0.12643678160919541
13446,MARIA EDUCA,4101,60,959,0.06256517205422316
13450,COLEGIO ANDRES BELLO - PAMPA,4101,48,807,0.05947955390334572
13451,JARDIN INFANTIL JESUS DE NAZARET,4101,3,33,0.09090909090909091
13455,ESCUELA ESPECIAL ILLAPEL,4201,6,29,0.20689655172413793
13457,JARDIN INFANTIL MI BEBITO,4301,2,35,0.05714285714285714
13461,LICEO CARMEN AURORA RODRIGUEZ HENRIQUEZ,4102,25,264,0.0946969696969697
13462,COLEGIO CERRO GUAYAQUIL,4303,30,443,0.06772009029345373
13463,COLEGIO CARLOS CONDELL DE LA HAZA,4101,58,641,0.0904836193447738
13465,ESCUELA BASICA JESUS NAZARENO,4204,1,7,0.14285714285714285
13467,COLEGIO SANTA MARIA DEL REFUGIO,4102,26,264,0.09848484848484848
13469,JARDIN INFANTIL GRAN MOZART,4101,4,46,0.08695652173913043
13471,ESC. ESPECIAL DE TRAN. DE LA COM. SANTA LUISA,4101,6,63,0.09523809523809523
13473,ESC. ESP. DE TRANST. DE LA COM. NUEVO AMANECE,4101,6,41,0.14634146341463414
13474,COLEGIO LA MISION,4101,23,345,0.06666666666666667
13475,COLEGIO SAN MARTIN DE PORRES,4101,57,940,0.06063829787234042
13479,ESCUELA ESPECIAL EL SENDERO,4102,13,130,0.1
13480,ESCUELA ESPECIAL PALABRITAS,4301,5,72,0.06944444444444445
13481,ESCUELA ESPECIAL GALILEO,4301,4,34,0.11764705882352941
13482,ESC. ESPECIAL DE TRAST. DE LA COMUN. PLUMA D,4201,7,112,0.0625
13484,ESCUELA ESP. TRANS. DE LA COM. ENTREMUNDOS,4102,5,81,0.06172839506172839
13486,COLEGIO SAN FRANCISCO JAVIER,4203,67,1252,0.05351437699680511
13489,COLEGIO MARIA EDUCA,4102,56,990,0.05656565656565657
13491,COLEGIO ALTAZOR,4102,46,930,0.04946236559139785
13493,ESCUELA DE LENGUAJE RENACER,4301,7,79,0.08860759493670886
13494,ESCUELA BASICA LA VILLA,4303,23,297,0.07744107744107744
13499,ESC.ESP.DE TRANST. DE LA COM. CEDIN - TIERRA,4102,16,144,0.1111111111111111
13500,ESC.ESP.DE TRANST.DE LA COM. CUNA DE CONDORES,4201,3,23,0.13043478260869565
13503,COLEGIO VALENTIN LETELIER,4101,28,423,0.06619385342789598
13504,COLEGIO SAN LORENZO,4102,40,904,0.04424778761061947
13505,ESC.ESP.DE TRANST.ESPEC. DE LENG. SAN SEBASTI,4204,5,110,0.045454545454545456
13506,COLEGIO AYELEN,4304,9,112,0.08035714285714286
13510,ESC.ESP.DE TRANST. ESPEC. DEL LENGUAJE GUAYAS,4101,5,59,0.0847457627118644
13512,COLEGIO JOAQUIN VICUÐA LARRAIN,4106,26,293,0.08873720136518772
13513,COLEGIO DALMACIA,4301,46,740,0.062162162162162166
13514,COLEGIO MARIA DE ANDACOLLO,4102,28,413,0.06779661016949153
13515,ESCUELA ESPECIAL Y LENGUAJE ROCIO,4302,5,66,0.07575757575757576
13517,ESCUELA ESPECIAL DE LENGUAJE SAN GUILLERMO,4106,8,126,0.06349206349206349
13518,COLEGIO ARAUCO,4102,16,286,0.055944055944055944
13524,ESCUELA ESPECIAL ALCAZAR,4201,4,34,0.11764705882352941
13525,COLEGIO OLIMPO,4102,15,195,0.07692307692307693
13527,COLEGIO AGUILA MAYOR,4101,17,183,0.09289617486338798
13528,COLEGIO ADULTOS SAN LUIS,4102,12,411,0.029197080291970802
13529,JARDIN INFANTIL EL BOSQUE,4102,6,44,0.13636363636363635
13530,ESC. DE TRAST. ESPECIFICOS DE LEGUAJE JOSE M,4102,6,80,0.075
13531,ESC. ESP.TRASTORNO LENGUAJE MANATI,4203,6,90,0.06666666666666667
13532,ESCUELA DE PARVULOS HAPPY KINDER,4301,3,54,0.05555555555555555
13534,ESC.ESP.DE TRAST.ESPECIFICOS DEL LENGUAJE AYE,4204,5,62,0.08064516129032258
13535,COLEGIO CERRO GRANDE,4101,39,687,0.056768558951965066
13538,JARDIN INFANTIL PARVUS,4301,9,103,0.08737864077669903
13539,ESCUELA LATINOAMERICA EDUCA,4102,41,644,0.06366459627329192
13540,ESC.ESP.DE LENG.HABLA PALABRA NORTE,4301,5,60,0.08333333333333333
13541,ESCUELA ESPECIAL SANTA ELENA,4303,8,73,0.1095890410958904
13542,COLEGIO IRMA SALAS SILVA,4304,31,500,0.062
13543,ESCUELA ESPECIAL KIMELTU,4301,7,91,0.07692307692307693
13544,JARDIN INFANTIL CASCANUECES,4102,3,40,0.075
13545,ESCUELA BASICA SAN FRANCISCO DE BORJA,4302,18,263,0.06844106463878327
13551,COLEGIO MANANTIAL,4301,40,973,0.041109969167523124
13552,COLEGIO CRISTIANO LA SERENA,4101,15,234,0.0641025641025641
13553,COLEGIO SANTA HELENA COLLEGE,4102,11,130,0.08461538461538462
13554,ESCUELA ESPECIAL KREATIVITAS,4101,6,33,0.18181818181818182
13557,ESCUELA BASICA REPUBLICA DE ITALIA,4102,22,281,0.07829181494661921
13558,INSTITUTO DE ADM. Y COMERCIO ESTADO DE ISRAEL,4102,36,625,0.0576
13559,ESCUELA REPUBLICA DE GRECIA,4102,32,461,0.06941431670281996
13560,ESCUELA PADRE ALBERTO HURTADO CRUCHAGA,4102,20,237,0.08438818565400844
13561,LIC.DE CIENC.Y HUM.SAN JOSEMARIA ESCRIVA,4102,40,520,0.07692307692307693
13562,ESCUELA JUAN PABLO II,4102,23,277,0.08303249097472924
13563,COLEGIO NUESTRA SEÑORA DEL ROSARIO,4103,21,180,0.11666666666666667
13565,COLEGIO MANANTIALES DE ELQUI,4101,42,746,0.05630026809651475
13566,ESCUELA SAN LORENZO,4103,18,185,0.0972972972972973
13567,ESC.ESP.DE TRAS.ESPEC. DEL LENGUAJE RINCON DE,4102,7,130,0.05384615384615385
13568,ESC.ESP.DE TRAST.ESPEC.DE LENGUAJE AMANKAY,4203,4,77,0.05194805194805195
13569,ESCUELA ESPECIAL RAYEN,4203,2,29,0.06896551724137931
13570,ESCUELA MUNICIPAL VILLA SANTA ROSA,4204,8,49,0.16326530612244897
13573,COLEGIO TAMELCURA,4301,24,599,0.04006677796327212
13574,COLEGIO CERVANTES,4101,23,345,0.06666666666666667
13575,ESC.ESP.DE TRAST.ESPEC.DEL LENGUAJE PADRE ALB,4102,9,89,0.10112359550561797
13576,LICEO TECNICO PROFESIONAL EDUCADOR JUAN BAUTISTA DE LA SALLE,4101,39,362,0.10773480662983426
13577,ESCUELA ESPECIAL CONDEMARIN,4101,5,42,0.11904761904761904
13579,COLEGIO SAN ISIDRO,4302,1,10,0.1
13580,COLEGIO PAULO FREIRE,4101,16,116,0.13793103448275862
13582,COLEGIO TECNICO PROFESIONAL FLORENCIA NIGHTIN,4101,28,475,0.05894736842105263
13584,ESCUELA PARA ADULTOS AMIGOS DEL PADRE HURTADO,4102,15,190,0.07894736842105263
13586,COLEGIO CHRIST SCHOOL,4101,86,1745,0.0492836676217765
13590,COLEGIO DE ADMINISTRACION Y COMERCIO EL INGENIO,4301,49,354,0.1384180790960452
13591,CENTRO INTEGRAL DE ADULTOS LIMARI,4301,35,332,0.10542168674698796
13592,LICEO TECNICO PROF. ADULTOS CORESOL DE LA SER,4101,16,419,0.03818615751789976
13593,COLEGIO EUSEBIO LILLO PUNTA MIRA,4102,27,379,0.0712401055408971
13597,ESCUELA ESP DE TRASTORNO DEL LENGUAJE VALLE D,4301,9,99,0.09090909090909091
13598,ESCUELA ESPECIAL DEL ARTE DE HABLAR,4102,7,135,0.05185185185185185
13601,ESCUELA ESPECIAL DEL LENGUAJE BORDEMAR,4102,9,103,0.08737864077669903
13602,ESCUELA ESPECIAL KONA - VARUA,4101,7,136,0.051470588235294115
13604,COLEGIO RAKIDUAM,4102,39,609,0.06403940886699508
13606,COLEGIO LEONARDO DA VINCI - VICUÑA,4106,62,877,0.07069555302166476
13607,ESC. ESPECIAL DE LENGUAJE ALTO DEL MIRAMAR,4102,6,112,0.05357142857142857
13608,COLEGIO GOLDEN HIND SCHOOL,4102,19,424,0.04481132075471698
13609,ESCUELA ESP. DE LENGUAJE CORDILLERA,4102,9,175,0.05142857142857143
13610,COLEGIO INTERCULTURAL,4101,28,339,0.08259587020648967
13611,CENTRO DE EDUC. INTEGRAL DE ADULTOS ANDACOLLO,4103,10,98,0.10204081632653061
13612,COLEGIO JOSE MARTI PEREZ,4102,36,399,0.09022556390977443
13613,ESC. ESP. DE LENGUAJE HISPANOAMERICANA,4102,6,61,0.09836065573770492
13620,JARDIN INFANTIL MI PEQUEÑO GENIO,4102,4,55,0.07272727272727272
13621,COLEGIO DISCOVERY,4102,35,515,0.06796116504854369
13623,ESC.ESP. DE LENGUAJE SAN CARLOS,4102,3,66,0.045454545454545456
13625,ESCUELA DE LENGUAJE PAN DE AZUCAR,4102,5,88,0.056818181818181816
13626,COLEGIO SAN LUIS,4102,27,341,0.07917888563049853
13627,COLEGIO SAN SEBASTIÁN,4204,30,560,0.05357142857142857
